hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9560439560439561,0.9625925925925927,0.5761589403973509
0.005,1.0,1.0,1.0,0.0,1.0,0.0,0.9560439560439561,0.9625925925925927,0.5761589403973509
0.01,1.0,1.0,1.0,0.0,1.0,0.0,0.9560439560439561,0.9625925925925927,0.5761589403973509
0.015,1.0,1.0,1.0,0.0,1.0,0.0,0.9560439560439561,0.9625925925925927,0.5761589403973509
0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.9560439560439561,0.9625925925925927,0.5761589403973509
0.025,1.0,1.0,1.0,0.008333333333333333,0.9916666666666667,0.0,0.9560439560439561,0.9625925925925927,0.5794701986754967
0.03,1.0,1.0,1.0,0.016666666666666666,0.9833333333333333,0.0,0.9560439560439561,0.9625925925925927,0.5827814569536424
0.035,1.0,1.0,1.0,0.016666666666666666,0.9833333333333333,0.0,0.9560439560439561,0.9625925925925927,0.5827814569536424
0.04,1.0,1.0,1.0,0.03333333333333333,0.9666666666666667,0.041666666666666664,0.9560439560439561,0.9625925925925927,0.5894039735099338
0.045,1.0,1.0,1.0,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.9560439560439561,0.9625925925925927,0.5927152317880795
0.05,1.0,1.0,1.0,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.9560439560439561,0.9625925925925927,0.5927152317880795
0.055,1.0,1.0,1.0,0.041666666666666664,0.9583333333333334,0.08333333333333333,0.9560439560439561,0.9625925925925927,0.5927152317880795
0.06,1.0,1.0,1.0,0.058333333333333334,0.9416666666666667,0.125,0.9560439560439561,0.9625925925925927,0.5993377483443708
0.065,1.0,1.0,1.0,0.06666666666666667,0.9333333333333333,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6026490066225165
0.07,1.0,1.0,1.0,0.06666666666666667,0.9333333333333333,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6026490066225165
0.075,1.0,1.0,1.0,0.06666666666666667,0.9333333333333333,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6026490066225165
0.08,1.0,1.0,1.0,0.06666666666666667,0.9333333333333333,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6026490066225165
